id,lon,lat
3179,72.822827,19.016625
3180,72.822591,19.016571
3181,72.819338,19.016619
3182,72.824968,19.016880
3183,72.819223,19.017338
3184,72.825981,19.017296
3185,72.818809,19.018243
3186,72.818158,19.020554
3187,72.816769,19.020910
3188,72.817194,19.023359
3189,72.816641,19.012693
3190,72.816724,19.012737
3191,72.811781,19.015976
3192,72.823422,19.012967
3193,72.828790,19.016286
3194,72.833357,19.018619
3195,72.833133,19.018718
3196,72.855986,19.027012
3197,72.855557,19.027422
3198,72.853411,18.995273
3199,72.855485,19.000045
3200,72.863584,19.018524
3201,72.862060,19.020647
3202,72.866090,19.026028
3203,72.861015,19.027953
3204,72.861166,19.028909
3205,72.863181,19.014852
3206,72.856899,19.028209
3207,72.851822,19.021245
3208,72.852045,19.021269
3209,72.851771,19.021516
3210,72.852007,19.021553
3211,72.851128,19.022001
3212,72.850069,19.022646
3213,72.850025,19.022930
3214,72.869579,19.021596
3215,72.869151,19.021640
3216,72.869702,19.022079
3217,72.869455,19.023612
3218,72.871244,19.025520
3219,72.885161,19.053780
3220,72.885374,19.053757
3221,72.886431,19.053820
3222,72.889274,19.054082
3223,72.823044,18.928845
3224,72.838174,18.969881
3225,72.821721,18.954128
3226,72.819926,18.954538
3227,72.821537,18.954521
3228,72.820695,18.954952
3229,72.885712,19.014435
3230,72.890387,19.015317
3231,72.877083,19.050371
3232,72.824862,19.051798
3233,72.824671,19.051839
3234,72.877457,19.053444
3235,72.836768,19.053463
3236,72.837130,19.053846
3237,72.884816,19.054934
3238,72.836336,19.055080
3239,72.877206,19.057889
3240,72.882960,19.058073
3241,72.877525,19.059299
3242,72.884486,19.060730
3243,72.878941,19.062565
3244,72.876617,19.062582
3245,72.822820,19.058836
3246,72.834677,19.063665
3247,72.846160,19.055629
3248,72.826487,18.980763
3249,72.827173,18.981122
3250,72.826315,18.981371
3251,72.823934,18.982402
3252,72.823992,18.982464
3253,72.833665,18.988739
3254,72.835425,18.930486
3255,72.834943,18.931435
3256,72.835500,18.931561
3257,72.835795,18.932471
3258,72.836859,18.933580
3259,72.851270,19.055026
3260,72.853260,19.055374
3261,72.851782,19.054059
3262,72.856985,19.046211
3263,72.867876,19.036025
3264,72.835056,19.026777
3265,72.834340,19.026272
3266,72.836677,19.029999
3267,72.836912,19.059477
3268,72.835832,18.991183
3269,72.831456,18.995147
3270,72.842930,18.999801
3271,72.827693,18.982038
3272,72.835723,18.989001
3273,72.835909,18.988848
3274,72.844834,18.994360
3275,72.835186,18.983987
3276,72.846336,18.999762
3277,72.834560,18.981686
3278,72.835567,18.990873
3279,72.834220,18.980554
3280,72.835745,18.988470
3281,72.836694,19.058143
3282,72.826348,19.051712
3283,72.817577,19.014768
3284,72.817201,19.015066
3285,72.817289,19.015016
3286,72.875459,19.053135
3287,72.872973,19.052817
3288,72.881101,19.053756
3289,72.839286,19.052404
3290,72.841928,19.038625
3291,72.839893,19.043128
3292,72.840936,19.038503
3293,72.842169,19.048044
3294,72.841732,19.047753
3295,72.842774,19.047584
3296,72.843335,19.046996
3297,72.842933,19.046398
3298,72.843033,19.047700
3299,72.842925,19.047206
3300,72.842619,19.047097
3301,72.843439,19.046080
3302,72.843069,19.046879
3303,72.842757,19.048345
3304,72.842253,19.045750
3305,72.842106,19.048017
3306,72.877689,19.053467
3307,72.876199,19.053511
3308,72.875006,19.055816
3309,72.874830,19.056305
3310,72.870610,19.052993
3311,72.869381,19.050733
3312,72.869309,19.053157
3313,72.860021,19.034980
3314,72.859801,19.035218
3315,72.856681,19.036572
3316,72.856282,19.036811
3317,72.855107,19.037452
3318,72.835931,18.938560
3319,72.836037,18.938583
3320,72.836325,18.938631
3321,72.834728,18.938714
3322,72.833728,18.926462
3323,72.835204,18.930181
3324,72.836996,18.934473
3325,72.837041,18.935250
3326,72.837358,18.935738
3327,72.837071,18.935812
3328,72.837497,18.936622
3329,72.837645,18.937214
3330,72.837740,18.937682
3331,72.837866,18.938233
3332,72.837883,18.938307
3333,72.836858,18.938520
3334,72.836551,18.938502
3335,72.836956,18.938498
3336,72.838112,18.939202
3337,72.837216,18.935373
3338,72.836976,18.936747
3339,72.836947,18.937225
3340,72.836956,18.937348
3341,72.836990,18.937880
3342,72.836337,18.934548
3343,72.836972,18.934725
3344,72.830731,18.935277
3345,72.830534,18.936387
3346,72.830145,18.938555
3347,72.848111,19.017533
3348,72.848178,19.017945
3349,72.846910,19.018445
3350,72.845622,19.019268
3351,72.845256,19.019297
3352,72.844100,19.020304
3353,72.843401,19.020708
3354,72.833360,18.934365
3355,72.834800,18.939246
3356,72.833123,18.933769
3357,72.831311,18.932595
3358,72.832048,18.932934
3359,72.834190,18.930049
3360,72.836743,18.935762
3361,72.829784,18.926045
3362,72.829220,18.926306
3363,72.828042,18.926548
3364,72.827364,18.926580
3365,72.827089,18.926648
3366,72.830650,19.060568
3367,72.836378,18.937922
3368,72.833852,18.923437
3369,72.828638,18.926437
3370,72.830628,18.928515
3371,72.829895,18.928480
3372,72.831341,18.928553
3373,72.829682,18.928721
3374,72.828180,18.932781
3375,72.827378,18.936344
3376,72.827247,18.937971
3377,72.833926,18.932209
3378,72.836683,18.946968
3379,72.835475,18.947817
3380,72.835950,18.948689
3381,72.840433,18.948734
3382,72.836388,18.948778
3383,72.839924,18.948836
3384,72.836969,18.948825
3385,72.839934,18.948899
3386,72.836968,18.948901
3387,72.839202,18.948980
3388,72.837728,18.949074
3389,72.840537,18.949073
3390,72.840551,18.948779
3391,72.841373,18.952331
3392,72.841611,18.952854
3393,72.841506,18.952880
3394,72.841633,18.953446
3395,72.841749,18.953884
3396,72.841919,18.954531
3397,72.842060,18.955088
3398,72.842198,18.955683
3399,72.842317,18.956191
3400,72.842447,18.956754
3401,72.842565,18.957331
3402,72.841517,18.957587
3403,72.840656,18.957662
3404,72.839940,18.957833
3405,72.839378,18.957971
3406,72.842680,18.957760
3407,72.838693,18.958242
3408,72.843369,18.960104
3409,72.844007,18.963303
3410,72.844115,18.963554
3411,72.835110,18.948560
3412,72.840385,18.948536
3413,72.840449,18.948799
3414,72.823352,18.922819
3415,72.824743,18.924443
3416,72.822386,18.924906
3417,72.823031,18.925970
3418,72.820598,18.926359
3419,72.827399,18.931913
3420,72.828190,18.932251
3421,72.821712,18.927643
3422,72.821242,18.928598
3423,72.821626,18.929149
3424,72.829917,18.919784
3425,72.829599,18.920021
3426,72.829762,18.920236
3427,72.831228,18.921877
3428,72.830182,18.923404
3429,72.829924,18.923729
3430,72.826955,18.920406
3431,72.828281,18.920681
3432,72.834490,18.932354
3433,72.833437,18.935441
3434,72.836100,18.955818
3435,72.835655,18.959557
3436,72.831153,18.921909
3437,72.831709,18.923313
3438,72.839633,18.966792
3439,72.811408,18.958965
3440,72.813767,18.960764
3441,72.813274,18.961489
3442,72.813055,18.961845
3443,72.813465,18.962045
3444,72.816097,18.961951
3445,72.815193,18.961975
3446,72.813566,18.962015
3447,72.813673,18.962007
3448,72.843911,18.994430
3449,72.843936,18.994912
3450,72.821384,18.995386
3451,72.843978,18.995250
3452,72.844453,18.995275
3453,72.852305,18.995401
3454,72.821539,18.995847
3455,72.828863,18.996523
3456,72.828075,18.996406
3457,72.852393,18.996452
3458,72.844713,18.996731
3459,72.817958,18.997667
3460,72.851004,18.998331
3461,72.858467,18.998336
3462,72.850885,18.998358
3463,72.851178,18.999034
3464,72.841628,18.999022
3465,72.840732,18.999148
3466,72.841432,18.999170
3467,72.841094,18.999206
3468,72.846287,18.999245
3469,72.817768,18.999300
3470,72.841173,18.999341
3471,72.841642,18.999457
3472,72.858022,18.999471
3473,72.841978,18.999498
3474,72.843298,18.999669
3475,72.843975,18.999965
3476,72.819471,19.000265
3477,72.844985,19.000079
3478,72.852780,19.000238
3479,72.845470,19.000314
3480,72.817953,19.000377
3481,72.839713,19.000517
3482,72.817626,19.000550
3483,72.818092,19.000598
3484,72.818451,19.000634
3485,72.817248,19.000757
3486,72.817755,19.000780
3487,72.818219,19.000820
3488,72.816786,19.001004
3489,72.844577,19.001098
3490,72.817885,19.001009
3491,72.818331,19.001051
3492,72.846469,19.001040
3493,72.847239,19.001043
3494,72.817470,19.001214
3495,72.818014,19.001220
3496,72.818456,19.001264
3497,72.840037,19.001308
3498,72.817040,19.001451
3499,72.818147,19.001438
3500,72.818601,19.001482
3501,72.818279,19.001654
3502,72.818430,19.001896
3503,72.818380,19.001939
3504,72.818615,19.002320
3505,72.830021,19.003261
3506,72.827595,19.004368
3507,72.819930,19.003681
3508,72.853207,19.003790
3509,72.819632,19.004013
3510,72.819766,19.004242
3511,72.830885,18.986569
3512,72.835718,18.988013
3513,72.846466,18.989295
3514,72.812696,18.989504
3515,72.812810,18.989817
3516,72.812462,18.989943
3517,72.839536,18.991004
3518,72.837830,18.991371
3519,72.841607,18.991657
3520,72.833418,18.991652
3521,72.845506,18.991845
3522,72.841682,18.991663
3523,72.843014,18.992102
3524,72.839635,18.992214
3525,72.844363,18.992372
3526,72.850268,18.992429
3527,72.841993,18.992509
3528,72.833399,18.992449
3529,72.838773,18.992918
3530,72.837447,18.992577
3531,72.839672,18.992566
3532,72.839336,18.992637
3533,72.839728,18.992847
3534,72.842733,18.992912
3535,72.838321,18.992903
3536,72.837519,18.992896
3537,72.843243,18.992987
3538,72.839358,18.992940
3539,72.842718,18.992999
3540,72.837214,18.993082
3541,72.822192,18.993065
3542,72.849896,18.993163
3543,72.842037,18.993142
3544,72.839490,18.993383
3545,72.821803,18.993679
3546,72.814193,18.994151
3547,72.829155,18.998098
3548,72.831098,18.998122
3549,72.829385,18.998196
3550,72.831126,19.001075
3551,72.812234,19.001108
3552,72.812531,19.001100
3553,72.812274,19.001549
3554,72.814729,19.001998
3555,72.811947,19.002119
3556,72.812530,19.002108
3557,72.812075,19.002323
3558,72.812379,19.002856
3559,72.815637,19.003546
3560,72.845523,18.967423
3561,72.845601,18.969753
3562,72.850524,18.975099
3563,72.850660,18.975612
3564,72.844260,18.975882
3565,72.850975,18.980608
3566,72.859120,18.980647
3567,72.857627,18.980864
3568,72.855149,18.981392
3569,72.853362,18.981680
3570,72.854482,18.988783
3571,72.851875,18.990537
3572,72.855477,18.990726
3573,72.851224,18.990755
3574,72.853961,18.994311
3575,72.854773,18.979806
3576,72.854788,18.979875
3577,72.857412,18.980002
3578,72.853025,18.980187
3579,72.854949,18.980551
3580,72.827683,18.928522
3581,72.827741,18.929723
3582,72.826201,18.930373
3583,72.827349,18.930440
3584,72.825407,18.930647
3585,72.823460,18.931378
3586,72.827042,18.933152
3587,72.824389,18.934414
3588,72.824018,18.934886
3589,72.824240,18.936531
3590,72.825131,18.936893
3591,72.827028,18.925426
3592,72.828085,18.927528
3593,72.828693,18.935391
3594,72.829214,18.935404
3595,72.828672,18.936280
3596,72.829194,18.936310
3597,72.829175,18.936530
3598,72.801495,18.949973
3599,72.802625,18.950224
3600,72.801715,18.950244
3601,72.806841,18.956477
3602,72.800928,18.957249
3603,72.801577,18.958984
3604,72.800969,18.960412
3605,72.801130,18.960924
3606,72.800106,18.961013
3607,72.802752,18.961415
3608,72.808628,18.962543
3609,72.809311,18.963146
3610,72.802202,18.963538
3611,72.803173,18.963741
3612,72.801902,18.963862
3613,72.806791,18.964184
3614,72.806259,18.964375
3615,72.807106,18.964463
3616,72.804037,18.965038
3617,72.806509,18.965306
3618,72.804672,18.965330
3619,72.802445,18.965507
3620,72.804296,18.965458
3621,72.804426,18.965971
3622,72.807878,18.967328
3623,72.803490,18.967719
3624,72.808543,18.968493
3625,72.808712,18.968794
3626,72.809161,18.969820
3627,72.805291,18.972690
3628,72.808819,18.972955
3629,72.809276,18.972983
3630,72.809278,18.972923
3631,72.808437,18.973313
3632,72.805808,18.973721
3633,72.805498,18.973999
3634,72.805634,18.974276
3635,72.805438,18.974450
3636,72.828261,18.944659
3637,72.827979,18.946296
3638,72.829021,18.946448
3639,72.827501,18.947494
3640,72.836621,18.948763
3641,72.840942,18.948979
3642,72.827448,18.949338
3643,72.827345,18.949707
3644,72.841578,18.951508
3645,72.841291,18.951566
3646,72.837514,18.951819
3647,72.828105,18.952406
3648,72.841843,18.952654
3649,72.841585,18.952716
3650,72.828057,18.953220
3651,72.833852,18.956322
3652,72.842817,18.956611
3653,72.842535,18.956690
3654,72.836090,18.961923
3655,72.834878,18.962318
3656,72.835776,18.961975
3657,72.829041,18.965479
3658,72.831798,18.965855
3659,72.839290,18.966189
3660,72.844874,18.966224
3661,72.837645,18.966847
3662,72.844693,18.966903
3663,72.838892,18.967289
3664,72.837848,18.967241
3665,72.836970,18.967254
3666,72.837962,18.967452
3667,72.837222,18.967814
3668,72.836086,18.968257
3669,72.837390,18.968800
3670,72.836384,18.969413
3671,72.828152,18.969739
3672,72.828937,18.969725
3673,72.826831,18.969748
3674,72.827133,18.969854
3675,72.835604,18.969834
3676,72.828142,18.969894
3677,72.825277,18.970052
3678,72.832465,18.970284
3679,72.837273,18.970711
3680,72.831400,18.970557
3681,72.826798,18.970652
3682,72.837374,18.971047
3683,72.833760,18.971645
3684,72.834231,18.971504
3685,72.826996,18.971693
3686,72.834132,18.972031
3687,72.837805,18.971953
3688,72.837452,18.972210
3689,72.826893,18.972268
3690,72.833391,18.972721
3691,72.837173,18.972482
3692,72.839322,18.972725
3693,72.837808,18.973349
3694,72.836948,18.973391
3695,72.837286,18.973418
3696,72.829306,18.973616
3697,72.837936,18.974028
3698,72.834131,18.974531
3699,72.836959,18.974943
3700,72.837603,18.974970
3701,72.837894,18.974977
3702,72.835110,18.974953
3703,72.829512,18.975080
3704,72.834189,18.975540
3705,72.836945,18.975818
3706,72.837885,18.975910
3707,72.837573,18.975940
3708,72.833649,18.976851
3709,72.835593,18.977323
3710,72.830988,18.979136
3711,72.829111,18.980060
3712,72.829068,18.979641
3713,72.824290,18.937432
3714,72.825199,18.945913
3715,72.827338,18.946158
3716,72.825753,18.946146
3717,72.825403,18.946757
3718,72.823818,18.948254
3719,72.826769,18.948383
3720,72.824353,18.948214
3721,72.823662,18.948515
3722,72.823305,18.948607
3723,72.826661,18.948707
3724,72.825423,18.948895
3725,72.824288,18.948953
3726,72.825155,18.949217
3727,72.825829,18.949415
3728,72.824580,18.949826
3729,72.821945,18.950197
3730,72.825109,18.950449
3731,72.824301,18.951432
3732,72.823722,18.951382
3733,72.827287,18.952130
3734,72.820896,18.952528
3735,72.827585,18.952678
3736,72.827176,18.952673
3737,72.823859,18.952883
3738,72.827147,18.952929
3739,72.827632,18.952928
3740,72.827184,18.952993
3741,72.820400,18.953002
3742,72.821392,18.953112
3743,72.818934,18.953067
3744,72.817639,18.953213
3745,72.823542,18.953437
3746,72.820178,18.953508
3747,72.823527,18.953937
3748,72.823207,18.954153
3749,72.825209,18.954212
3750,72.814463,18.955241
3751,72.820799,18.956937
3752,72.821239,18.958081
3753,72.815908,18.959209
3754,72.814612,18.961204
3755,72.823592,18.963277
3756,72.822446,18.963409
3757,72.813358,18.963708
3758,72.813227,18.964234
3759,72.812413,18.964781
3760,72.812344,18.964819
3761,72.811967,18.965643
3762,72.824422,18.968130
3763,72.823614,18.968341
3764,72.823304,18.969963
3765,72.823639,18.971062
3766,72.825256,18.971332
3767,72.825725,18.971494
3768,72.825349,18.971614
3769,72.825789,18.971691
3770,72.824996,18.971726
3771,72.825411,18.971803
3772,72.825033,18.971915
3773,72.825486,18.972032
3774,72.823854,18.972116
3775,72.825934,18.972140
3776,72.825086,18.972162
3777,72.824046,18.972224
3778,72.825466,18.972259
3779,72.820182,18.972347
3780,72.825997,18.972335
3781,72.824249,18.972341
3782,72.825130,18.972376
3783,72.823659,18.972413
3784,72.824453,18.972454
3785,72.825628,18.972461
3786,72.823856,18.972527
3787,72.826100,18.972653
3788,72.825177,18.972604
3789,72.824061,18.972644
3790,72.825713,18.972694
3791,72.823439,18.972774
3792,72.824254,18.972755
3793,72.823635,18.972875
3794,72.825804,18.972975
3795,72.823846,18.973000
3796,72.824033,18.973095
3797,72.820645,18.973354
3798,72.825019,18.973526
3799,72.826376,18.974759
3800,72.825554,18.975005
3801,72.811969,18.975134
3802,72.812871,18.975193
3803,72.822255,18.976041
3804,72.826808,18.976115
3805,72.821995,18.976254
3806,72.827073,18.977123
3807,72.825232,18.977501
3808,72.839454,18.936812
3809,72.835474,18.948613
3810,72.834339,18.951501
3811,72.832167,18.955735
3812,72.831841,18.959952
3813,72.836779,18.960804
3814,72.814295,18.962399
3815,72.806533,18.975114
3816,72.885070,19.059937
3817,72.885909,19.060585
3818,72.885304,19.061435
3819,72.890648,19.065307
3820,72.890121,19.065498
3821,72.818247,18.954376
3822,72.816379,18.954500
3823,72.817038,18.955003
3824,72.817954,18.955523
3825,72.817678,18.955652
3826,72.817316,18.955848
3827,72.816932,18.956061
3828,72.818214,18.956689
3829,72.819095,18.957767
3830,72.848341,19.002524
3831,72.838906,19.004493
3832,72.837838,19.004867
3833,72.856402,19.007495
3834,72.859287,19.007833
3835,72.857437,19.009490
3836,72.859934,19.010443
3837,72.860727,19.013734
3838,72.860655,19.014159
3839,72.862425,19.014879
3840,72.861655,19.014833
3841,72.860837,19.015106
3842,72.865518,19.015154
3843,72.863915,19.015238
3844,72.861815,19.015266
3845,72.863279,19.015460
3846,72.860960,19.015502
3847,72.861920,19.015646
3848,72.861080,19.015878
3849,72.867019,19.015978
3850,72.864310,19.016031
3851,72.862037,19.016068
3852,72.863703,19.016159
3853,72.862094,19.016271
3854,72.864231,19.016377
3855,72.863535,19.016490
3856,72.863362,19.016827
3857,72.862247,19.016834
3858,72.861435,19.017062
3859,72.864059,19.017130
3860,72.867508,19.017162
3861,72.867933,19.018032
3862,72.839263,19.018137
3863,72.838591,19.018088
3864,72.862735,19.018190
3865,72.838700,19.019053
3866,72.839955,19.018541
3867,72.839690,19.018787
3868,72.839487,19.018876
3869,72.837804,19.019186
3870,72.837663,19.019251
3871,72.866081,19.024153
3872,72.861563,19.026725
3873,72.861395,19.027071
3874,72.862429,19.027359
3875,72.862021,19.028111
3876,72.862512,19.028128
3877,72.862037,19.028672
3878,72.862524,19.028703
3879,72.863029,19.028751
3880,72.861971,19.029465
3881,72.865736,19.029616
3882,72.865721,19.029902
3883,72.866439,19.029926
3884,72.865709,19.030263
3885,72.866423,19.030287
3886,72.864256,19.030595
3887,72.865709,19.030656
3888,72.866421,19.030682
3889,72.864290,19.030968
3890,72.865713,19.031012
3891,72.865715,19.031048
3892,72.866434,19.031073
3893,72.860826,19.031176
3894,72.864304,19.031341
3895,72.865738,19.031394
3896,72.865741,19.031435
3897,72.866458,19.031458
3898,72.864350,19.031799
3899,72.865792,19.031866
3900,72.862387,19.031890
3901,72.843663,19.032023
3902,72.857876,19.033116
3903,72.862609,19.032991
3904,72.858406,19.033092
3905,72.861456,19.033233
3906,72.857936,19.033258
3907,72.857375,19.033471
3908,72.858726,19.033794
3909,72.854881,19.033812
3910,72.857680,19.034195
3911,72.856983,19.034450
3912,72.860011,19.034603
3913,72.861338,19.035144
3914,72.858619,19.035151
3915,72.860830,19.035428
3916,72.841324,19.035502
3917,72.871315,19.035563
3918,72.872021,19.035572
3919,72.840967,19.035534
3920,72.871327,19.035788
3921,72.845955,19.036010
3922,72.862307,19.036376
3923,72.871303,19.036629
3924,72.871919,19.036626
3925,72.873201,19.036632
3926,72.861658,19.036643
3927,72.872166,19.036763
3928,72.873195,19.036768
3929,72.873986,19.037294
3930,72.872112,19.037931
3931,72.871252,19.037909
3932,72.873139,19.037971
3933,72.872061,19.039055
3934,72.873087,19.039096
3935,72.870884,19.039009
3936,72.863967,19.039027
3937,72.872025,19.039837
3938,72.873057,19.039741
3939,72.873958,19.039515
3940,72.871794,19.040147
3941,72.838950,19.040629
3942,72.837934,19.040767
3943,72.870120,19.041284
3944,72.870358,19.041580
3945,72.871853,19.041924
3946,72.873943,19.041983
3947,72.869597,19.042118
3948,72.871305,19.042335
3949,72.844402,19.042444
3950,72.844020,19.042451
3951,72.843856,19.042531
3952,72.843513,19.042594
3953,72.843806,19.042596
3954,72.843777,19.042724
3955,72.843812,19.042899
3956,72.844780,19.042951
3957,72.843939,19.042951
3958,72.844417,19.042953
3959,72.870998,19.043091
3960,72.872885,19.043198
3961,72.875632,19.043253
3962,72.872975,19.043804
3963,72.872219,19.043922
3964,72.875382,19.043937
3965,72.873604,19.044389
3966,72.871708,19.044609
3967,72.872677,19.045207
3968,72.839783,19.045221
3969,72.873207,19.045196
3970,72.840608,19.045308
3971,72.840545,19.045708
3972,72.823573,19.045811
3973,72.840495,19.046135
3974,72.841107,19.046935
3975,72.841478,19.047024
3976,72.841830,19.047113
3977,72.841399,19.047355
3978,72.841371,19.047471
3979,72.841701,19.047561
3980,72.841953,19.048275
3981,72.834801,19.052464
3982,72.834590,19.053069
3983,72.834936,19.053244
3984,72.837047,19.053912
3985,72.837072,19.054680
3986,72.839695,19.054934
3987,72.837620,19.055534
3988,72.834701,19.056077
3989,72.833961,19.056814
3990,72.835278,19.056826
3991,72.828015,18.945723
3992,72.827863,18.945991
3993,72.825117,18.946774
3994,72.828827,18.947050
3995,72.826623,18.947328
3996,72.824870,18.947388
3997,72.825143,18.948219
3998,72.825662,18.948569
3999,72.824993,18.949408
4000,72.823193,18.949793
4001,72.821948,18.950894
4002,72.823340,18.951217
4003,72.823019,18.951575
4004,72.846868,19.061041
4005,72.890006,19.046464
4006,72.889021,19.048609
4007,72.889596,19.048661
4008,72.890066,19.048685
4009,72.889395,19.049016
4010,72.888048,19.049138
4011,72.886874,19.049297
4012,72.891615,19.049207
4013,72.889329,19.049633
4014,72.887124,19.049757
4015,72.891769,19.049775
4016,72.888989,19.050070
4017,72.887292,19.050234
4018,72.890134,19.050522
4019,72.888703,19.050481
4020,72.885046,19.050568
4021,72.889549,19.050740
4022,72.880299,19.050779
4023,72.887617,19.050778
4024,72.885736,19.050834
4025,72.888268,19.050954
4026,72.888617,19.051395
4027,72.889292,19.051428
4028,72.890432,19.051430
4029,72.889822,19.051452
4030,72.885760,19.051931
4031,72.889166,19.052121
4032,72.891202,19.052232
4033,72.885307,19.052402
4034,72.885680,19.052450
4035,72.883529,19.052610
4036,72.886352,19.052928
4037,72.883249,19.053289
4038,72.884258,19.053583
4039,72.885037,19.053614
4040,72.889012,19.053934
4041,72.882982,19.054648
4042,72.889236,19.054962
4043,72.888318,19.055425
4044,72.882831,19.055508
4045,72.890350,19.055684
4046,72.883988,19.055999
4047,72.882281,19.056152
4048,72.888946,19.056732
4049,72.881641,19.057567
4050,72.881747,19.057607
4051,72.882268,19.057807
4052,72.881986,19.058477
4053,72.881086,19.059847
4054,72.882941,19.060621
4055,72.880746,19.060740
4056,72.882640,19.060970
4057,72.836958,19.049699
4058,72.833438,19.049804
4059,72.836967,19.050207
4060,72.838223,19.050119
4061,72.838345,19.050167
4062,72.838014,19.050882
4063,72.844572,19.052530
4064,72.845203,19.052526
4065,72.845133,19.052616
4066,72.844977,19.052813
4067,72.845048,19.052724
4068,72.845024,19.053047
4069,72.848305,19.053528
4070,72.845701,19.053869
4071,72.846975,19.053856
4072,72.846564,19.054543
4073,72.846711,19.054671
4074,72.846658,19.055198
4075,72.846572,19.057573
4076,72.834340,18.944457
4077,72.835209,18.947292
4078,72.835445,18.948196
4079,72.835166,18.948399
4080,72.835284,18.948594
4081,72.832128,18.964560
4082,72.832258,18.964728
4083,72.832155,18.964747
4084,72.832687,18.968062
4085,72.832834,18.968085
4086,72.832625,18.968891
4087,72.832543,18.970739
4088,72.833236,18.972760
4089,72.833628,18.977076
4090,72.833772,18.978490
4091,72.835905,18.988987
4092,72.836501,18.994644
4093,72.836534,18.995336
4094,72.837700,18.999299
4095,72.837759,18.999455
4096,72.837659,18.999556
4097,72.838951,19.003921
4098,72.838802,19.003929
4099,72.838954,19.004058
4100,72.838858,19.004074
4101,72.840871,19.006909
4102,72.840796,19.006947
4103,72.840724,19.006982
4104,72.841139,19.007299
4105,72.840935,19.007413
4106,72.841168,19.007519
4107,72.841082,19.007551
4108,72.841807,19.009492
4109,72.842900,19.010887
4110,72.842836,19.010945
4111,72.842969,19.010985
4112,72.842944,19.011110
4113,72.844454,19.013184
4114,72.844386,19.013225
4115,72.856487,19.027804
4116,72.856523,19.027844
4117,72.856878,19.028435
4118,72.857517,19.029164
4119,72.858034,19.030661
4120,72.857955,19.030690
4121,72.858109,19.030836
4122,72.858031,19.030870
4123,72.858790,19.032182
4124,72.858523,19.032272
4125,72.858760,19.032369
4126,72.858676,19.032401
4127,72.831152,18.991208
4128,72.831593,18.991169
4129,72.829669,18.992947
4130,72.866118,19.043975
4131,72.837444,19.024426
4132,72.843200,19.026049
4133,72.843301,19.026107
4134,72.839809,19.028855
4135,72.838572,19.046131
4136,72.838382,19.046903
4137,72.816042,18.996026
4138,72.840456,19.019486
4139,72.840267,19.019541
4140,72.840389,19.019604
4141,72.814443,18.993948
4142,72.813445,19.004047
4143,72.813063,19.004034
4144,72.813526,19.004176
4145,72.813279,19.004372
4146,72.813195,19.004429
4147,72.813339,19.004457
4148,72.813240,19.004505
4149,72.813562,19.004978
4150,72.816704,19.012553
4151,72.817246,19.015076
4152,72.817069,19.015269
4153,72.852937,19.041839
4154,72.854145,19.041865
4155,72.850106,19.042492
4156,72.849643,19.043312
4157,72.849334,19.043714
4158,72.852543,19.044886
4159,72.853037,19.047038
4160,72.852574,19.047447
4161,72.851627,19.041040
4162,72.851559,19.043305
4163,72.852397,19.038043
4164,72.851670,19.038427
4165,72.849516,19.042284
4166,72.862023,19.045817
4167,72.861769,19.045923
4168,72.852968,19.039940
4169,72.851786,19.039550
4170,72.852377,19.042364
4171,72.849820,19.043444
4172,72.851376,19.041071
4173,72.858468,19.047166
4174,72.859611,19.047184
4175,72.859820,19.047979
4176,72.854760,19.039564
4177,72.855843,19.046217
4178,72.855690,19.047631
4179,72.855723,19.047911
4180,72.855641,19.045784
4181,72.854665,19.046717
4182,72.853839,19.042529
4183,72.853202,19.045213
4184,72.853103,19.045353
4185,72.853900,19.045654
4186,72.853872,19.044796
4187,72.849281,19.043719
4188,72.858025,19.044013
4189,72.852768,19.045087
4190,72.849924,19.045826
4191,72.849850,19.046192
4192,72.856292,19.040931
4193,72.853674,19.048256
4194,72.853330,19.048053
4195,72.868089,19.053913
4196,72.862842,19.022214
4197,72.862062,19.022576
4198,72.862037,19.034761
4199,72.878727,19.048510
4200,72.833802,18.923425
4201,72.812809,18.975148
4202,72.826668,18.953685
4203,72.827067,18.953769
4204,72.862920,19.046620
4205,72.862778,19.046706
4206,72.862885,19.046720
4207,72.837535,19.055480
4208,72.842813,18.958091
4209,72.847651,19.015761
4210,72.829816,19.016926
4211,72.830523,19.017559
4212,72.846334,19.025083
4213,72.812516,18.955797
4214,72.813828,18.956280
4215,72.813911,18.956315
4216,72.814474,18.956500
4217,72.815668,18.956660
4218,72.814826,18.956620
4219,72.815292,18.956779
4220,72.815585,18.956856
4221,72.812691,18.957170
4222,72.810948,18.958220
4223,72.813931,18.960453
4224,72.813256,18.961673
4225,72.841142,18.989524
4226,72.876141,19.041643
4227,72.876094,19.041746
4228,72.875069,19.044716
4229,72.842283,18.963942
4230,72.838831,18.964965
4231,72.833681,19.013431
4232,72.830507,19.014230
4233,72.834726,19.015978
4234,72.834816,19.016197
4235,72.835785,19.018536
4236,72.840458,19.019638
4237,72.841102,19.020393
4238,72.820159,19.013133
4239,72.844775,18.973971
4240,72.844842,18.974426
4241,72.844438,18.976077
4242,72.847636,19.052512
4243,72.847708,19.052866
4244,72.836198,19.008429
4245,72.831187,18.996919
4246,72.858040,19.014779
4247,72.861846,19.045265
4248,72.849745,19.039084
4249,72.850379,19.039232
4250,72.849613,19.039510
4251,72.832655,19.008589
4252,72.830792,19.008693
4253,72.830775,19.009252
4254,72.832949,19.009318
